Opp. Id;ContactId;RecordType.Name;Account.Name;Amount;Platform__c;CloseDate;Donation_Date__c;StageName;Campaign.Name
0065G00000wsCQ6QAM;0035G00001pjUqqQAE;Donation;`2362;25;Qgiv;19.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wsCQ7QAM;0035G00002q23r0QAA;Donation;`4733;30;Qgiv;19.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wsCVlQAM;0035G00002GVLkLQAX;Donation;`4733;53;Qgiv;19.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wsCfOQAU;0035G00002q23yUQAQ;Donation;`2600;30;Qgiv;19.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wsCjAQAU;0035G00001nrImSQAU;Donation;`3848;25;Qgiv;19.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wsCpIQAU;0035G00001nrImQQAU;Donation;`3256;27,5;Qgiv;19.07.2023;15.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wsCrxQAE;0035G00002q24ApQAI;Donation;`3256;25;Qgiv;19.07.2023;15.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wsCryQAE;0035G00002q24CMQAY;Donation;`0326;65,3;Qgiv;19.07.2023;15.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wsCumQAE;0035G00002q24DPQAY;Donation;`0326;25;Qgiv;19.07.2023;15.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wsD01QAE;003f400001X0ac7AAB;Donation;`2362;30;Qgiv;19.07.2023;17.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wsGxVQAU;003f400000FhJtbAAF;Donation;`4244;12;Qgiv;18.07.2023;12.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsGxWQAU;003f400001X0acGAAR;Donation;`3371;115;Qgiv;18.07.2023;13.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsGxXQAU;003f400001WEYaZAAX;Donation;`5293;22,5;Qgiv;18.07.2023;13.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsH0kQAE;0035G00002q27dBQAQ;Donation;`4327;26,25;Qgiv;20.07.2023;13.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsH0lQAE;0035G00002q27esQAA;Donation;`4891;52,5;Qgiv;20.07.2023;13.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsH0mQAE;0035G00002q27l1QAA;Donation;`4544;50;Qgiv;20.07.2023;14.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsH22QAE;0035G00002q27dzQAA;Donation;`2095;25;Qgiv;20.07.2023;13.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsH4mQAE;0035G00002q27etQAA;Donation;`1273;26,25;Qgiv;20.07.2023;13.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsH4nQAE;003f400001YOw4lAAD;Donation;`5346;107,5;Qgiv;20.07.2023;13.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHB4QAM;0035G00002q27jiQAA;Donation;`1432;25;Qgiv;20.07.2023;13.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHBiQAM;0035G00002q27l0QAA;Donation;`1220;75;Qgiv;20.07.2023;13.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHBsQAM;0035G00002q27lPQAQ;Donation;`2305;100;Qgiv;20.07.2023;13.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHBtQAM;003f400001X0abNAAR;Donation;`0373;26,25;Qgiv;20.07.2023;14.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHBvQAM;0035G00002q27aXQAQ;Donation;`2722;26,25;Qgiv;20.07.2023;14.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHBwQAM;0035G00002q1xvqQAA;Donation;`3586;100;Qgiv;20.07.2023;21.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHFyQAM;0035G00002q27n6QAA;Donation;`2138;26,25;Qgiv;20.07.2023;14.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHFzQAM;0035G00002q27n7QAA;Donation;`1072;52,5;Qgiv;20.07.2023;14.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHIiQAM;003f400001YOw2HAAT;Donation;`2468;105;Qgiv;20.07.2023;14.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHKeQAM;0035G00002q27w5QAA;Donation;`2902;157,5;Qgiv;20.07.2023;14.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHKgQAM;0035G00002q28FqQAI;Donation;`2305;300;Qgiv;20.07.2023;9.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHKhQAM;0035G00002q28JYQAY;Donation;`2780;100;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHKiQAM;0035G00002q28DbQAI;Donation;`3768;21;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHL8QAM;0035G00002q1tb0QAA;Donation;`3391;50;Qgiv;20.07.2023;14.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHL9QAM;0035G00002KfHvKQAV;Donation;`3968;25;Qgiv;20.07.2023;15.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHLcQAM;0035G00002q1ttzQAA;Donation;`3968;100;Qgiv;20.07.2023;15.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHMGQA2;0035G00001pmp1uQAA;Donation;`3185;10;Qgiv;20.07.2023;16.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHMHQA2;0035G00001pjUrDQAU;Donation;`4082;26,25;Qgiv;20.07.2023;30.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHMIQA2;003f400001YOw4kAAD;Donation;`0077;500;Give Lively;20.07.2023;29.06.2023;Closed Won;2023 Lydie's Loop Sponsors
0065G00000wsHN9QAM;003f400001CvIu0AAF;Donation;`2271;136;Qgiv;20.07.2023;20.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHNAQA2;0035G00002q1xxzQAA;Donation;`3586;25;Qgiv;20.07.2023;27.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHNBQA2;0035G00002q28GZQAY;Donation;`4891;100;Qgiv;20.07.2023;10.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHNCQA2;0035G00002q1yUTQAY;Donation;`4686;75;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHOWQA2;0035G00002q1xxyQAA;Donation;`0874;55;Qgiv;20.07.2023;24.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHOXQA2;0035G00002q1xz1QAA;Donation;`4959;100;Qgiv;20.07.2023;24.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHOYQA2;0035G00002q1xwpQAA;Donation;`2502;50;Qgiv;20.07.2023;6.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHOZQA2;0035G00002q1yQqQAI;Donation;`3586;30;Qgiv;20.07.2023;9.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHQ8QAM;0035G00002q1xzXQAQ;Donation;`1167;250;Qgiv;20.07.2023;26.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHQ9QAM;0035G00002q1xz2QAA;Donation;`4591;5;Qgiv;20.07.2023;28.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHQAQA2;003f400001X0ab7AAB;Donation;`0464;109,3;Qgiv;20.07.2023;30.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHQCQA2;003f400001X0ac1AAB;Donation;`1112;106,25;Qgiv;20.07.2023;30.06.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHYdQAM;003f400001X0acuAAB;Donation;`2885;64;Qgiv;20.07.2023;7.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHYeQAM;003f400001X0accAAB;Donation;`5020;105;Qgiv;20.07.2023;12.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHYfQAM;003f400001X0ac4AAB;Donation;`2362;109,3;Qgiv;20.07.2023;12.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHprQAE;0035G00002q287DQAQ;Donation;`2305;157,5;Qgiv;20.07.2023;3.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHpsQAE;0035G00001gwT6mQAE;Donation;`4758;14;Qgiv;20.07.2023;6.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHpuQAE;0035G00002q1yNmQAI;Donation;`3586;100;Qgiv;20.07.2023;8.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsHpvQAE;0035G00002q1yPYQAY;Donation;`0350;32,75;Qgiv;20.07.2023;9.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsI0kQAE;0035G00001pl3FSQAY;Donation;`0504;25;Qgiv;20.07.2023;6.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsI4NQAU;0035G00002q1yTkQAI;Donation;`4959;106,25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsI6nQAE;0035G00002q23a8QAA;Donation;`0645;100;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsICrQAM;0035G00002q28VvQAI;Donation;`3012;25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsICsQAM;0035G00002q28Y7QAI;Donation;`1097;26,25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsICtQAM;0035G00002q28ltQAA;Donation;`2017;52,5;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIF2QAM;0035G00002q21a4QAA;Donation;`4959;265;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIF3QAM;0035G00002q28b0QAA;Donation;`3658;25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIF4QAM;0035G00002q28btQAA;Donation;`4062;26,25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIHgQAM;0035G00002q28UJQAY;Donation;`1939;52,5;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIIUQA2;0035G00002q28VCQAY;Donation;`3926;25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsILYQA2;0035G00002q28XXQAY;Donation;`3405;50;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsILZQA2;0035G00002q28fgQAA;Donation;`4762;26,25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIVTQA2;0035G00002q28fHQAQ;Donation;`1825;25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIZfQAM;0035G00002q28XYQAY;Donation;`0537;26,25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIZgQAM;0035G00002q28hmQAA;Donation;`1043;52,5;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIcKQAU;0035G00002q28hnQAA;Donation;`0518;26,25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIdIQAU;0035G00002q28XZQAY;Donation;`2415;52,5;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIdJQAU;0035G00002q28hpQAA;Donation;`5241;25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIdcQAE;0035G00002q28hoQAA;Donation;`0488;26,25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIfVQAU;0035G00002q28ugQAA;Donation;`2407;150;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIfsQAE;0035G00002q28Y8QAI;Donation;`2460;26,25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIh0QAE;0035G00002q28fJQAQ;Donation;`0874;105;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIl7QAE;0035G00002q28onQAA;Donation;`2174;25;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsImKQAU;0035G00002q28pWQAQ;Donation;`3586;50;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsImtQAE;0035G00002q28pXQAQ;Donation;`3586;50;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIo6QAE;0035G00002q28pYQAQ;Donation;`4256;52,5;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIt1QAE;0035G00002q28v5QAA;Donation;`3586;57,07;Qgiv;20.07.2023;13.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIuTQAU;0035G00002q28vUQAQ;Donation;`2721;20;Qgiv;20.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIuxQAE;0035G00002q28w3QAA;Donation;`5241;52,5;Qgiv;20.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsIwUQAU;0035G00002q28wDQAQ;Donation;`3620;100;Qgiv;20.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJ1eQAE;0035G00002q28vVQAQ;Donation;`0472;25;Qgiv;20.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJ1fQAE;003f400001YOw5DAAT;Donation;`2362;212,5;Qgiv;20.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJ3BQAU;0035G00002q28yiQAA;Donation;`2329;50;Qgiv;20.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJ3CQAU;0035G00002q28zlQAA;Donation;`3436;52,5;Qgiv;20.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJ49QAE;0035G00002q28zCQAQ;Donation;`0777;25;Qgiv;20.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJ65QAE;0035G00002q23yUQAQ;Donation;`2600;20;Qgiv;20.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJ66QAE;0035G00002q291XQAQ;Donation;`3586;63,45;Qgiv;20.07.2023;15.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJ6ZQAU;0035G00001nrImSQAU;Donation;`3848;55;Qgiv;20.07.2023;14.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJ8pQAE;0035G00002q292LQAQ;Donation;`1610;52,5;Qgiv;20.07.2023;16.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJArQAM;003f400001X0ac7AAB;Donation;`2362;25;Qgiv;20.07.2023;17.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJAvQAM;0035G00002q291YQAQ;Donation;`0711;25;Qgiv;20.07.2023;16.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJD1QAM;0035G00002q1xwlQAA;Donation;`1177;252,99;Qgiv;20.07.2023;17.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJQvQAM;0035G00002q29B3QAI;Donation;`3367;514,4;Give Lively;20.07.2023;18.07.2023;Closed Won;2023 Lydie's Loop Sponsors
0065G00000wsJUEQA2;0035G00002q29DEQAY;Donation;`0542;40;Qgiv;20.07.2023;18.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wsJUFQA2;0035G00002q28XZQAY;Donation;`2415;26,25;Qgiv;20.07.2023;19.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wsx19QAA;0035G00002xrYxiQAE;Donation;`1494;5000;;31.03.2024;;Closed Lost;2024 CM Sponsorships
0065G00000wsxD2QAI;;Donation;`5095;10;YourCause;25.07.2023;31.05.2023;Closed Won;
0065G00000wsxETQAY;003f400001WEYUKAA5;Donation;`0826;4;YourCause;25.07.2023;31.05.2023;Closed Won;
0065G00000wsxFRQAY;0035G00002f4a2pQAA;Donation;`2976;10;YourCause;25.07.2023;31.05.2023;Closed Won;
0065G00000wsxHZQAY;0035G00002G1zvtQAB;Donation;`3136;30;Facebook;25.07.2023;10.07.2023;Closed Won;
0065G00000wsxNQQAY;0035G00002q2hk4QAA;Donation;`0427;500;FundEasy;25.07.2023;20.06.2023;Closed Won;2023 EKC Golf Tournament Foursome
0065G00000wsxOfQAI;003f40000172pcSAAQ;Donation;`3448;16,11;United Way;25.07.2023;30.06.2023;Closed Won;
0065G00000wsxOgQAI;0035G00001eg1jTQAQ;Donation;`4434;5;Benevity;25.07.2023;16.05.2023;Closed Won;
0065G00000wt8rvQAA;0035G00002q2rTTQAY;Donation;`0629;97;Qgiv;27.07.2023;20.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wt8rwQAA;0035G00002q2rUMQAY;Donation;`0629;25;Qgiv;27.07.2023;27.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wt8t3QAA;0035G00002q2rV0QAI;Donation;`4759;25;Qgiv;27.07.2023;20.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wt8tXQAQ;0035G00002q2rVPQAY;Donation;`4759;25;Qgiv;27.07.2023;20.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wt8twQAA;003f400001WEYaYAAX;Donation;`4094;66,8;Qgiv;27.07.2023;22.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wt90JQAQ;0035G00002q2rW8QAI;Donation;`4094;30;Qgiv;27.07.2023;22.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wt90nQAA;003f400001YOw5EAAT;Donation;`4094;25;Qgiv;27.07.2023;22.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wt917QAA;003f400001YOw4QAAT;Donation;`5248;76;Qgiv;27.07.2023;24.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wt91WQAQ;0035G00002q2rhkQAA;Donation;`5248;30;Qgiv;27.07.2023;24.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wt92jQAA;0035G00001plmXNQAY;Donation;`3206;65,3;Qgiv;27.07.2023;26.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wt933QAA;0035G00002q2riiQAA;Donation;`3206;25;Qgiv;27.07.2023;26.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wt95TQAQ;0035G00002q2rkjQAA;Donation;`5292;26,25;Qgiv;27.07.2023;20.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wt96gQAA;0035G00002q2rlSQAQ;Donation;`3125;105;Qgiv;27.07.2023;20.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wt975QAA;003f400001YOw4QAAT;Donation;`5248;57,8;Qgiv;27.07.2023;24.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wt9yrQAA;003f400000GtcEPAAZ;Donation;`3838;3000;Check;11.07.2023;11.07.2023;Closed Won;2023 CM Donations
0065G00000wtS8vQAE;;Donation;`5095;10;YourCause;30.07.2023;30.05.2023;Closed Won;
0065G00000wtSCDQA2;003f400001WEYUKAA5;Donation;`0826;4;YourCause;30.07.2023;24.05.2023;Closed Won;
0065G00000wtSDVQA2;0035G00002f4a2pQAA;Donation;`2976;10;YourCause;30.07.2023;30.05.2023;Closed Won;
0065G00000wtrppQAA;003f400001Th9sCAAR;Donation;`2317;5000;Check;1.01.2024;6.12.2023;Closed Won;2024 CM Sponsorships
0065G00000wtuSlQAI;003f400001YOw1mAAD;Donation;`0471;50,4;Give Lively;28.07.2024;;Closed Won;2024 Individual Donations
0065G00000wtuSnQAI;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.07.2024;;Closed Won;2024 Individual Donations
0065G00000wtuSoQAI;003f40000172mVkAAI;Donation;`0414;23;CTK Website;27.07.2024;;Closed Won;2024 Individual Donations
0065G00000wty95QAA;;Expansion Income;`3130;18920;;26.06.2023;26.06.2023;Payment Received;
0065G00000wtydnQAA;;Expansion Income;`3613;2208,33;Direct Deposit;12.07.2023;14.07.2023;Payment Received;
0065G00000wtyjaQAA;;Expansion Income;`3613;208,37;Direct Deposit;6.06.2023;6.06.2023;Payment Received;
0065G00000wtyjbQAA;;Expansion Income;`3532;30;;12.07.2023;12.07.2023;Payment Received;
0065G00000wtyjpQAA;;Expansion Income;`3613;208,33;Direct Deposit;5.07.2023;5.07.2023;Payment Received;
0065G00000wtysrQAA;;Expansion Income;`3532;275;Check;14.08.2023;14.08.2023;Payment Received;
0065G00000wtyxNQAQ;;Expansion Income;`1584;19725;;11.08.2023;17.08.2023;Payment Received;
0065G00000wtzrXQAQ;;Expansion Income;`5101;27500;;14.06.2023;14.06.2023;Payment Received;
0065G00000wu08SQAQ;;Expansion Income;`5414;12155,54;;11.07.2023;31.05.2023;Payment Received;
0065G00000wu09tQAA;;Expansion Income;`2345;12238,56;;7.07.2023;7.07.2023;Payment Received;
0065G00000wu09uQAA;;Expansion Income;`3393;21000;;11.08.2023;21.09.2023;Payment Received;
0065G00000wu0B1QAI;;Expansion Income;`2345;16749,06;Check;16.08.2023;1.08.2023;Payment Received;
0065G00000wu0BaQAI;;Expansion Income;`2345;9829,05;;24.08.2023;24.08.2023;Payment Received;
0065G00000wu0NoQAI;;Expansion Income;`5414;2457,01;;31.07.2023;30.06.2023;Payment Received;
0065G00000wu0NpQAI;;Expansion Income;`5414;8613,8;;27.07.2023;25.08.2023;Payment Received;
0065G00000wu0UgQAI;;Grant;`5104;3333,33;Direct Deposit;5.06.2023;5.06.2023;Payment Received;
0065G00000wu0UhQAI;;Grant;`5104;3233,33;Direct Deposit;5.10.2023;5.10.2023;Payment Received;2023 Grants
0065G00000wu0mCQAQ;;Grant;`5104;3333,33;Direct Deposit;5.01.2023;5.01.2023;Payment Received;
0065G00000wu0mEQAQ;;Grant;`5104;3233,33;Direct Deposit;7.08.2023;7.08.2023;Payment Received;2023 Grants
0065G00000wu0nTQAQ;;Grant;`1161;5000;;3.06.2023;3.06.2023;Payment Received;
0065G00000wu0nVQAQ;;Grant;`5104;3333,33;Direct Deposit;6.10.2022;6.10.2022;Payment Received;
0065G00000wu0nWQAQ;;Grant;`5104;3333,33;Direct Deposit;4.11.2022;4.11.2022;Payment Received;
0065G00000wu0nXQAQ;;Grant;`5104;3233,33;Direct Deposit;4.12.2023;4.12.2023;Payment Received;2023 Grants
0065G00000wu0pPQAQ;;Grant;`5104;3333,33;Direct Deposit;5.12.2022;5.12.2022;Payment Received;
0065G00000wu0poQAA;;Grant;`5104;3333,33;Direct Deposit;6.02.2023;6.02.2023;Payment Received;
0065G00000wu0ptQAA;;Grant;`5104;3333,33;Direct Deposit;6.03.2023;6.03.2023;Payment Received;
0065G00000wu0q3QAA;;Grant;`5104;3333,33;Direct Deposit;6.04.2023;6.04.2023;Payment Received;
0065G00000wu0q8QAA;;Grant;`5104;3333,33;Direct Deposit;5.05.2023;5.05.2023;Payment Received;
0065G00000wu0q9QAA;;Grant;`5104;3233,33;Direct Deposit;5.07.2023;5.07.2023;Payment Received;2023 Grants
0065G00000wu0uoQAA;;Grant;`5104;3233,33;Direct Deposit;4.09.2023;4.09.2023;Payment Received;2023 Grants
0065G00000wu0upQAA;;Grant;`3347;11000;;28.03.2022;28.03.2022;Payment Received;
0065G00000wu0vmQAA;;Grant;`5104;3233,33;Direct Deposit;6.11.2023;6.11.2023;Payment Received;2023 Grants
0065G00000wu0xYQAQ;003f4000018pJiGAAU;Grant;`3900;6500;;15.06.2023;15.06.2023;Payment Received;
0065G00000wu70YQAQ;0035G00002G06rwQAB;Donation;`2747;250;Qgiv;14.06.2023;1.08.2023;Closed Won;2023 Lydie's Loop Sponsors
0065G00000wu75sQAA;003f400001X0abVAAR;Donation;`0933;500;Qgiv;15.06.2023;15.06.2023;Closed Won;2023 Lydie's Loop Sponsors
0065G00000wu75vQAA;0035G00002tmTTQQA2;Donation;`4012;30,25;Qgiv;3.08.2023;28.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wu7JQQAY;0035G00001plmWuQAI;Donation;`3867;86;Qgiv;3.08.2023;27.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wu7MZQAY;0035G00001plmWuQAI;Donation;`3867;20,05;Qgiv;3.08.2023;27.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wu7MaQAI;0035G00001pl3FnQAI;Donation;`3097;83;Qgiv;3.08.2023;28.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wu7UdQAI;003f400001X0ab5AAB;Donation;`4762;0;Qgiv;3.08.2023;30.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wu7WAQAY;0035G00002tmTJMQA2;Donation;`5508;50,4;Qgiv;3.08.2023;1.08.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wu7WtQAI;0035G00001pjUqBQAU;Donation;`0276;25;Qgiv;3.08.2023;1.08.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wu7WuQAI;0035G00002tmTdGQAU;Donation;`2537;52,5;Qgiv;3.08.2023;30.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wu7XDQAY;0035G00001pjUqBQAU;Donation;`0276;100;Qgiv;3.08.2023;1.08.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wu7XEQAY;003f400001YOw2PAAT;Donation;`4762;52,5;Qgiv;3.08.2023;1.08.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wu7XFQAY;;Donation;`3570;52,5;Qgiv;3.08.2023;2.08.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wu7XGQAY;0035G00002tmTj9QAE;Donation;`1901;52,5;Qgiv;3.08.2023;2.08.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wu7ZEQAY;0035G00002tmTaMQAU;Donation;`0969;25;Qgiv;3.08.2023;2.08.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wu7ZxQAI;0035G00002tmTaMQAU;Donation;`0969;20;Qgiv;3.08.2023;2.08.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wu7bPQAQ;0035G00001plmXAQAY;Donation;`3489;105;Qgiv;3.08.2023;28.07.2023;Closed Won;2023 Lydie's Loop Donations
0065G00000wu7m4QAA;;Donation;`1938;500;Qgiv;3.08.2023;2.08.2023;Closed Won;2023 Lydie's Loop Sponsors
0065G00000wu7yaQAA;0035G00002tmTwhQAE;Donation;`3848;18,9;Qgiv;3.08.2023;16.07.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wu7ybQAA;003f400001X0abaAAB;Donation;`2441;0;Qgiv;3.08.2023;12.06.2023;Closed Won;2023 Lydie's Loop Registration
0065G00000wu8gbQAA;0035G00002vArPUQA0;Programmatic Revenue;`3413;2500;Direct Deposit;3.08.2023;30.06.2023;Closed Won;2023 MCH Symposium Sponsors
0065G00000wuAClQAM;0035G00002tmWVxQAM;Donation;`0923;50;Check;3.08.2023;28.07.2023;Closed Won;
0065G00000wuACmQAM;0035G00002tmWY3QAM;Donation;`2255;20;Check;3.08.2023;6.07.2023;Closed Won;
